s,sLabel,point,update,isil,jawp
http://www.wikidata.org/entity/Q61897843,南部町立天萬図書館,,2019-05-19T03:23:10Z,JP-1005323,
http://www.wikidata.org/entity/Q61897845,千曲市立更埴西図書館／田毎ふれあい図書館,,2019-05-19T03:23:12Z,JP-1005324,
http://www.wikidata.org/entity/Q61897846,伯耆町岸本図書館,,2019-05-19T03:23:15Z,JP-1005325,
http://www.wikidata.org/entity/Q61897847,秋田市立中央図書館明徳館文庫(フォンテ文庫）,,2019-05-19T03:23:17Z,JP-1005326,
http://www.wikidata.org/entity/Q61897849,糸島市図書館二丈館,,2019-05-19T03:23:20Z,JP-1005329,
http://www.wikidata.org/entity/Q61897850,糸島市図書館志摩館,,2019-05-19T03:23:23Z,JP-1005330,
http://www.wikidata.org/entity/Q61897852,多摩市立唐木田図書館,,2019-05-19T03:23:25Z,JP-1005333,
http://www.wikidata.org/entity/Q61897853,鹿嶋市立中央図書館大野分館,,2019-05-19T03:23:28Z,JP-1005334,
http://www.wikidata.org/entity/Q61897854,おおい町立名田庄図書館,,2019-05-19T03:23:30Z,JP-1005335,
http://www.wikidata.org/entity/Q61897855,南風原町立図書館,,2019-05-19T03:23:33Z,JP-1005336,
http://www.wikidata.org/entity/Q61897857,筑後市立図書館,,2019-05-19T03:23:35Z,JP-1005338,
http://www.wikidata.org/entity/Q61897858,港区立高輪図書館分室,,2019-05-19T03:23:38Z,JP-1005339,
http://www.wikidata.org/entity/Q61897859,栃木市図書館西方分館,,2019-05-19T03:23:41Z,JP-1005341,
http://www.wikidata.org/entity/Q61897860,中山町立図書館／ほんわ館,,2019-05-19T03:23:43Z,JP-1005342,
http://www.wikidata.org/entity/Q61897861,延岡市立図書館北浦分館,,2019-05-19T03:23:46Z,JP-1005343,
http://www.wikidata.org/entity/Q61897862,宮若市立図書館,,2019-05-19T03:23:48Z,JP-1005345,
http://www.wikidata.org/entity/Q61897863,若宮ハートフル図書室,,2019-05-19T03:23:51Z,JP-1005346,
http://www.wikidata.org/entity/Q61897864,佐賀市立図書館川副館,,2019-05-19T03:23:53Z,JP-1005347,
http://www.wikidata.org/entity/Q61897865,北九州市立八幡西図書館,,2019-05-19T03:23:56Z,JP-1005349,
http://www.wikidata.org/entity/Q61897866,さいたま市立武蔵浦和図書館,,2019-05-19T03:23:59Z,JP-1005351,
http://www.wikidata.org/entity/Q61897867,一宮市立中央図書館,,2019-05-19T03:24:01Z,JP-1005352,
http://www.wikidata.org/entity/Q61897868,松本市梓川図書館,,2019-05-19T03:24:04Z,JP-1005353,
http://www.wikidata.org/entity/Q61897869,紫波町図書館,,2019-05-19T03:24:06Z,JP-1005354,
http://www.wikidata.org/entity/Q61897870,板橋区立いたばしボローニャ子ども絵本館,,2019-05-19T03:24:09Z,JP-1005451,
http://www.wikidata.org/entity/Q61897872,陸前高田市立図書館（仮設）,,2019-05-19T03:24:11Z,JP-1005792,
http://www.wikidata.org/entity/Q61897873,陸前高田こども図書館・うれし野こども図書室分館～ちいさいおうち～,,2019-05-19T03:24:14Z,JP-1005793,
http://www.wikidata.org/entity/Q61897874,にじのライブラリー,,2019-05-19T03:24:16Z,JP-1005794,
http://www.wikidata.org/entity/Q61897876,陸前高田コミュニティー図書室,,2019-05-19T03:24:19Z,JP-1005795,
http://www.wikidata.org/entity/Q61897878,歌津コミュニティ図書館・魚竜,,2019-05-19T03:24:22Z,JP-1005797,
http://www.wikidata.org/entity/Q61897881,所沢市立所沢図書館新所沢分館,,2019-05-19T03:24:24Z,JP-1005798,
http://www.wikidata.org/entity/Q61897882,清須市立図書館,,2019-05-19T03:24:27Z,JP-1005799,
http://www.wikidata.org/entity/Q61897883,羽曳野市立古市図書館,,2019-05-19T03:24:29Z,JP-1005801,
http://www.wikidata.org/entity/Q61897884,墨田区立ひきふね図書館,,2019-05-19T03:24:32Z,JP-1005894,
http://www.wikidata.org/entity/Q61897886,吹田市立千里丘図書館,,2019-05-19T03:24:35Z,JP-1005896,
http://www.wikidata.org/entity/Q61897889,軽井沢町立中軽井沢図書館,,2019-05-19T03:24:37Z,JP-1005901,
http://www.wikidata.org/entity/Q61897890,山形村図書館,,2019-05-19T03:24:40Z,JP-1005902,
http://www.wikidata.org/entity/Q61897892,藤枝市立岡部図書館,,2019-05-19T03:24:42Z,JP-1005903,
http://www.wikidata.org/entity/Q61897894,神津島村図書館,,2019-05-19T03:24:45Z,JP-1005904,
http://www.wikidata.org/entity/Q61897895,町田市立鶴川駅前図書館,,2019-05-19T03:24:47Z,JP-1005905,
http://www.wikidata.org/entity/Q61897896,高槻市立服部図書館,,2019-05-19T03:24:50Z,JP-1005906,
http://www.wikidata.org/entity/Q61897897,箕面市立小野原図書館,,2019-05-19T03:24:53Z,JP-1005907,
http://www.wikidata.org/entity/Q61897898,三木市立青山図書館,,2019-05-19T03:24:55Z,JP-1005908,
http://www.wikidata.org/entity/Q61897901,八頭町立船岡図書館,,2019-05-19T03:24:58Z,JP-1005909,
http://www.wikidata.org/entity/Q61897902,八頭町立八東図書館,,2019-05-19T03:25:00Z,JP-1005910,
http://www.wikidata.org/entity/Q61897904,浜田市立弥栄図書館,,2019-05-19T03:25:03Z,JP-1005911,
http://www.wikidata.org/entity/Q61897905,浜田市立三隅図書館,,2019-05-19T03:25:05Z,JP-1005912,
http://www.wikidata.org/entity/Q61897906,延岡市立図書館北川分館,,2019-05-19T03:25:08Z,JP-1005913,
http://www.wikidata.org/entity/Q61897908,浜田市立中央図書館,,2019-05-19T03:25:10Z,JP-1005915,
http://www.wikidata.org/entity/Q61897909,函南町立図書館,,2019-05-19T03:25:13Z,JP-1005916,
http://www.wikidata.org/entity/Q61897910,南島原市深江図書館,,2019-05-19T03:25:16Z,JP-1005917,
http://www.wikidata.org/entity/Q61897911,荘田平五郎記念こども図書館,,2019-05-19T03:25:18Z,JP-1005918,
http://www.wikidata.org/entity/Q61897912,東北町立図書館乙供分室,,2019-05-19T03:25:21Z,JP-1005919,
http://www.wikidata.org/entity/Q61897913,まんのう町立図書館,,2019-05-19T03:25:23Z,JP-1005920,
http://www.wikidata.org/entity/Q61897914,夕張市図書コーナー,,2019-05-19T03:25:26Z,JP-1005921,
http://www.wikidata.org/entity/Q61897915,南幌町公民館図書室,,2019-05-19T03:25:28Z,JP-1005922,
http://www.wikidata.org/entity/Q61897916,上砂川町公民館図書室,,2019-05-19T03:25:31Z,JP-1005923,
http://www.wikidata.org/entity/Q61897917,浦臼町多目的研修集会施設農村センター,,2019-05-19T03:25:33Z,JP-1005924,
http://www.wikidata.org/entity/Q61897918,妹背牛町民会館図書室,,2019-05-19T03:25:36Z,JP-1005925,
http://www.wikidata.org/entity/Q61897919,雨竜町農村環境改善センター図書室,,2019-05-19T03:25:38Z,JP-1005926,
http://www.wikidata.org/entity/Q61897920,当別町学習交流センター,,2019-05-19T03:25:41Z,JP-1005927,
http://www.wikidata.org/entity/Q61897921,西当別町コミュニティーセンター図書室,,2019-05-19T03:25:44Z,JP-1005928,
http://www.wikidata.org/entity/Q61897922,新篠津村自治センター図書室,,2019-05-19T03:25:46Z,JP-1005929,
http://www.wikidata.org/entity/Q61897923,島牧村若者総合スポーツセンター内図書室,,2019-05-19T03:25:48Z,JP-1005930,
http://www.wikidata.org/entity/Q61897924,寿都町総合文化センター図書室,,2019-05-19T02:31:33Z,JP-1005931,
http://www.wikidata.org/entity/Q61897925,黒松内町ふれあいの森情報館,,2019-05-19T02:31:36Z,JP-1005932,
http://www.wikidata.org/entity/Q61897926,蘭越町コミュニティプラザ花一会,,2019-05-19T02:31:38Z,JP-1005933,
http://www.wikidata.org/entity/Q61897927,ニセコ町学習交流センター「あそぶっく」,,2019-05-19T02:31:41Z,JP-1005934,
http://www.wikidata.org/entity/Q61897928,真狩村公民館図書室,,2019-05-19T02:31:43Z,JP-1005935,
http://www.wikidata.org/entity/Q61897929,留寿都村公民館図書室,,2019-05-19T02:31:46Z,JP-1005936,
http://www.wikidata.org/entity/Q61897930,喜茂別町生活改善センター図書室,,2019-05-19T02:31:48Z,JP-1005937,
http://www.wikidata.org/entity/Q61897931,京極町生涯学習センター湧学館,,2019-05-19T02:31:51Z,JP-1005938,
http://www.wikidata.org/entity/Q61897932,倶知安町公民館図書室,,2019-05-19T02:31:54Z,JP-1005939,
http://www.wikidata.org/entity/Q61897933,倶知安町絵本館,,2019-05-19T02:31:56Z,JP-1005940,
http://www.wikidata.org/entity/Q61897934,共和町生涯学習センター図書室,,2019-05-19T02:31:59Z,JP-1005941,
http://www.wikidata.org/entity/Q61897935,岩内地方文化センター図書室,,2019-05-19T02:32:01Z,JP-1005942,
http://www.wikidata.org/entity/Q61897936,泊村公民館図書室,,2019-05-19T02:32:04Z,JP-1005943,
http://www.wikidata.org/entity/Q61897938,神恵内村図書センター,,2019-05-19T02:32:06Z,JP-1005944,
http://www.wikidata.org/entity/Q61897939,積丹町総合文化センター図書コーナー,,2019-05-19T02:32:09Z,JP-1005945,
http://www.wikidata.org/entity/Q61897940,古平町文化会館図書室,,2019-05-19T02:32:11Z,JP-1005946,
http://www.wikidata.org/entity/Q61897941,仁木町民センター図書室,,2019-05-19T02:32:14Z,JP-1005947,
http://www.wikidata.org/entity/Q61897942,赤井川村生活改善センター,,2019-05-19T02:32:16Z,JP-1005948,
http://www.wikidata.org/entity/Q61897943,豊浦町中央公民館図書室,,2019-05-19T02:32:19Z,JP-1005949,
http://www.wikidata.org/entity/Q61897944,洞爺湖町立あぶた読書の家,,2019-05-19T02:32:22Z,JP-1005950,
http://www.wikidata.org/entity/Q61897946,洞爺湖町立みずうみ読書の家,,2019-05-19T02:32:24Z,JP-1005951,
http://www.wikidata.org/entity/Q61897947,洞爺総合センター,,2019-05-19T02:32:27Z,JP-1005952,
http://www.wikidata.org/entity/Q61897950,安平町早来公民館図書室,,2019-05-19T02:32:34Z,JP-1005955,
http://www.wikidata.org/entity/Q61897951,厚真町公民館図書室,,2019-05-19T02:32:37Z,JP-1005956,
http://www.wikidata.org/entity/Q61897701,薩摩川内市立図書館里分館,,2019-05-19T03:35:24Z,JP-1003148,
http://www.wikidata.org/entity/Q61897704,薩摩川内市立図書館鹿島分館,,2019-05-19T03:35:31Z,JP-1003151,
http://www.wikidata.org/entity/Q61897705,日置市立中央図書館,,2019-05-19T03:35:34Z,JP-1003152,
http://www.wikidata.org/entity/Q61897706,日置市立中央図書館日吉分館,,2019-05-19T03:35:36Z,JP-1003153,
http://www.wikidata.org/entity/Q61897707,日置市立東市来図書館,,2019-05-19T03:35:39Z,JP-1003154,
http://www.wikidata.org/entity/Q61897708,日置市立ふきあげ図書館,,2019-05-19T03:35:41Z,JP-1003155,
http://www.wikidata.org/entity/Q61897709,曽於市立図書館,,2019-05-19T03:35:44Z,JP-1003156,
http://www.wikidata.org/entity/Q61897710,曽於市立図書館大隅分館,,2019-05-19T03:35:47Z,JP-1003157,
http://www.wikidata.org/entity/Q61897711,曽於市立図書館財部分館,,2019-05-19T03:35:50Z,JP-1003158,
http://www.wikidata.org/entity/Q61897712,霧島市立国分図書館,,2019-05-19T03:35:52Z,JP-1003159,
http://www.wikidata.org/entity/Q61897713,霧島市立隼人図書館,,2019-05-19T03:35:55Z,JP-1003160,
http://www.wikidata.org/entity/Q61897714,いちき串木野市立図書館,,2019-05-19T03:35:57Z,JP-1003161,
http://www.wikidata.org/entity/Q61897715,いちき串木野市立図書館市来分館,,2019-05-19T03:36:00Z,JP-1003162,
http://www.wikidata.org/entity/Q61897716,南さつま市立中央図書館,,2019-05-19T03:36:02Z,JP-1003163,
http://www.wikidata.org/entity/Q61897717,南さつま市立笠沙図書館,,2019-05-19T03:36:05Z,JP-1003164,
http://www.wikidata.org/entity/Q61897719,南さつま市立坊津図書館,,2019-05-19T03:36:07Z,JP-1003165,
http://www.wikidata.org/entity/Q61897720,南さつま市立金峰図書館,,2019-05-19T03:36:10Z,JP-1003166,
http://www.wikidata.org/entity/Q61897721,南さつま市立大浦図書館,,2019-05-19T03:36:13Z,JP-1003167,
http://www.wikidata.org/entity/Q61897722,志布志市立図書館,,2019-05-19T03:36:15Z,JP-1003168,
http://www.wikidata.org/entity/Q61897724,志布志市立図書館有明分館,,2019-05-19T03:36:18Z,JP-1003169,
http://www.wikidata.org/entity/Q61897725,志布志市立図書館松山分館,,2019-05-19T03:36:20Z,JP-1003170,
http://www.wikidata.org/entity/Q61897726,志布志市立図書館志布志分館,,2019-05-19T03:36:23Z,JP-1003171,
http://www.wikidata.org/entity/Q61897727,志布志市立図書館香月分館,,2019-05-19T03:36:25Z,JP-1003172,
http://www.wikidata.org/entity/Q61897728,志布志市立図書館安楽分館,,2019-05-19T03:36:28Z,JP-1003173,
http://www.wikidata.org/entity/Q61897729,南九州市立知覧図書館,,2019-05-19T03:36:30Z,JP-1003174,
http://www.wikidata.org/entity/Q61897731,南九州市立頴娃図書館,,2019-05-19T03:36:33Z,JP-1003175,
http://www.wikidata.org/entity/Q61897733,伊佐市立大口図書館,,2019-05-19T03:36:36Z,JP-1003176,
http://www.wikidata.org/entity/Q61897734,伊佐市立菱刈図書館,,2019-05-19T03:36:38Z,JP-1003177,
http://www.wikidata.org/entity/Q61897735,姶良市立中央図書館,,2019-05-19T03:36:41Z,JP-1003178,
http://www.wikidata.org/entity/Q61897736,姶良市立加治木図書館,,2019-05-19T03:36:43Z,JP-1003179,
http://www.wikidata.org/entity/Q61897737,長島町立指江図書館,,2019-05-19T03:36:46Z,JP-1003180,
http://www.wikidata.org/entity/Q61897738,長島町立鷹巣図書館,,2019-05-19T03:36:48Z,JP-1003181,
http://www.wikidata.org/entity/Q61897739,湧水町くりの図書館,,2019-05-19T03:36:51Z,JP-1003182,
http://www.wikidata.org/entity/Q61897740,大崎町立図書館,,2019-05-19T03:36:53Z,JP-1003183,
http://www.wikidata.org/entity/Q61897741,南大隅町根占図書館,,2019-05-19T03:36:56Z,JP-1003184,
http://www.wikidata.org/entity/Q61897742,南大隅町図書館佐多図書室,,2019-05-19T03:36:59Z,JP-1003185,
http://www.wikidata.org/entity/Q61897743,南種子町立図書館,,2019-05-19T03:37:01Z,JP-1003186,
http://www.wikidata.org/entity/Q61897744,瀬戸内町立図書館,,2019-05-19T03:37:04Z,JP-1003187,
http://www.wikidata.org/entity/Q61897745,喜界町図書館,,2019-05-19T03:37:06Z,JP-1003188,
http://www.wikidata.org/entity/Q61897746,徳之島町立図書館,,2019-05-19T03:37:09Z,JP-1003189,
http://www.wikidata.org/entity/Q61897747,天城町立図書館,,2019-05-19T03:37:12Z,JP-1003190,
http://www.wikidata.org/entity/Q61897748,和泊町立図書館,,2019-05-19T03:37:14Z,JP-1003191,
http://www.wikidata.org/entity/Q61897749,知名町立図書館,,2019-05-19T03:37:17Z,JP-1003192,
http://www.wikidata.org/entity/Q61897750,与論町立図書館,,2019-05-19T03:37:19Z,JP-1003193,
http://www.wikidata.org/entity/Q61897752,那覇市立中央図書館,,2019-05-19T03:37:22Z,JP-1003197,
http://www.wikidata.org/entity/Q61897753,那覇市立牧志駅前ほしぞら図書館,,2019-05-19T03:37:24Z,JP-1003198,
http://www.wikidata.org/entity/Q61897754,那覇市立小禄南図書館,,2019-05-19T03:37:27Z,JP-1003199,
http://www.wikidata.org/entity/Q61897755,那覇市立首里図書館,,2019-05-19T03:37:29Z,JP-1003200,
http://www.wikidata.org/entity/Q61897756,那覇市立若狭図書館,,2019-05-19T03:37:32Z,JP-1003201,
http://www.wikidata.org/entity/Q61897757,那覇市立石嶺図書館,,2019-05-19T03:37:34Z,JP-1003202,
http://www.wikidata.org/entity/Q61897759,那覇市立繁多川図書館,,2019-05-19T03:37:37Z,JP-1003203,
http://www.wikidata.org/entity/Q61897760,宜野湾市民図書館,,2019-05-19T03:37:39Z,JP-1003204,
http://www.wikidata.org/entity/Q61897761,石垣市立図書館,,2019-06-12T12:10:43Z,JP-1003205,
http://www.wikidata.org/entity/Q61897762,浦添市立図書館,,2019-05-19T03:37:44Z,JP-1003206,
http://www.wikidata.org/entity/Q61897765,名護市立中央図書館,,2019-05-19T03:37:47Z,JP-1003207,
http://www.wikidata.org/entity/Q61897768,糸満市立中央図書館,,2019-05-19T03:37:50Z,JP-1003208,
http://www.wikidata.org/entity/Q61897773,沖縄市立図書館,,2019-05-19T03:37:52Z,JP-1003209,
http://www.wikidata.org/entity/Q61897777,豊見城市立中央図書館,,2019-05-19T03:37:55Z,JP-1003210,
http://www.wikidata.org/entity/Q61897780,うるま市立中央図書館,,2019-05-19T03:37:57Z,JP-1003211,
http://www.wikidata.org/entity/Q61897781,うるま市立石川図書館,,2019-05-19T03:38:00Z,JP-1003212,
http://www.wikidata.org/entity/Q61897783,うるま市立勝連図書館,,2019-05-19T03:38:02Z,JP-1003213,
http://www.wikidata.org/entity/Q61897784,宮古島市立平良図書館,,2019-05-19T03:38:05Z,JP-1003214,
http://www.wikidata.org/entity/Q61897785,宮古島市立城辺図書館,,2019-05-19T03:38:07Z,JP-1003215,
http://www.wikidata.org/entity/Q61897786,宮古島市立平良図書館北分館,,2019-05-19T03:38:10Z,JP-1003216,
http://www.wikidata.org/entity/Q61897788,南城市立知念図書館,,2019-05-19T03:38:13Z,JP-1003217,
http://www.wikidata.org/entity/Q61897790,南城市立図書館佐敷分館,,2019-05-19T03:38:15Z,JP-1003218,
http://www.wikidata.org/entity/Q61897792,南城市立図書館玉城分館,,2019-05-19T03:38:18Z,JP-1003219,
http://www.wikidata.org/entity/Q61897793,南城市立図書館大里分館,,2019-05-19T03:38:20Z,JP-1003220,
http://www.wikidata.org/entity/Q61897794,本部町立図書館,,2019-05-19T03:38:23Z,JP-1003221,
http://www.wikidata.org/entity/Q61897795,宜野座村文化センター図書館,,2019-05-19T03:38:25Z,JP-1003222,
http://www.wikidata.org/entity/Q61897796,金武町立図書館,,2019-05-19T03:38:28Z,JP-1003223,
http://www.wikidata.org/entity/Q61897798,読谷村立図書館,,2019-05-19T03:38:30Z,JP-1003224,
http://www.wikidata.org/entity/Q61897799,嘉手納町立図書館,,2019-05-19T03:38:33Z,JP-1003225,
http://www.wikidata.org/entity/Q61897800,北谷町立図書館,,2019-05-19T03:21:35Z,JP-1003226,
http://www.wikidata.org/entity/Q61897801,あやかりの杜図書館,,2019-05-19T03:21:38Z,JP-1003227,
http://www.wikidata.org/entity/Q61897802,西原町立図書館,,2019-05-19T03:38:36Z,JP-1003228,
http://www.wikidata.org/entity/Q61897803,与那原町立図書館,,2019-05-19T03:38:38Z,JP-1003229,
http://www.wikidata.org/entity/Q61897804,渡名喜村立中央図書館,,2019-05-19T03:21:40Z,JP-1003230,
http://www.wikidata.org/entity/Q61897805,多良間村立図書館,,2019-05-19T03:21:43Z,JP-1003231,
http://www.wikidata.org/entity/Q61897806,葛飾区立奥戸地区図書館,,2019-05-19T03:21:45Z,JP-1004934,
http://www.wikidata.org/entity/Q61897807,印西市立本埜図書館,,2019-05-19T03:21:48Z,JP-1004940,
http://www.wikidata.org/entity/Q61897808,宇都宮市立南図書館,,2019-05-19T03:21:50Z,JP-1004941,
http://www.wikidata.org/entity/Q61897809,岸和田市立旭図書館,,2019-05-19T03:21:53Z,JP-1004942,
http://www.wikidata.org/entity/Q61897810,山口市立秋穂図書館,,2019-05-19T03:21:55Z,JP-1004943,
http://www.wikidata.org/entity/Q61897811,渋谷区立こもれび大和田図書館,,2019-05-19T03:21:58Z,JP-1004944,
http://www.wikidata.org/entity/Q61897812,上田市立真田図書館,,2019-05-19T03:22:01Z,JP-1004945,
http://www.wikidata.org/entity/Q61897813,新潟市立巻図書館,,2019-05-19T03:22:03Z,JP-1004946,
http://www.wikidata.org/entity/Q61897814,吹田市立子育て青少年拠点夢つながり未来館山田駅前図書館,,2019-05-19T03:22:06Z,JP-1004947,
http://www.wikidata.org/entity/Q61897815,朝来市あさご森の図書館,,2019-05-19T03:22:08Z,JP-1004948,
http://www.wikidata.org/entity/Q61897816,綾川町立生涯学習センター,,2019-05-19T03:22:11Z,JP-1004949,
http://www.wikidata.org/entity/Q61897817,北区立中央図書館分室,,2019-04-21T16:48:47Z,JP-1004950,
http://www.wikidata.org/entity/Q61897818,前橋市立図書館総社分館,,2019-05-19T03:22:13Z,JP-1004951,
http://www.wikidata.org/entity/Q61897819,白河市立大信図書館,,2019-05-19T03:22:16Z,JP-1004952,
http://www.wikidata.org/entity/Q61897820,福岡市西部図書館,,2019-05-19T03:22:18Z,JP-1004953,
http://www.wikidata.org/entity/Q61897821,流山市立木の図書館,,2019-05-19T03:22:21Z,JP-1004954,
http://www.wikidata.org/entity/Q61897823,上田市立丸子図書館,,2019-05-19T03:22:24Z,JP-1004955,
http://www.wikidata.org/entity/Q61897824,京都市子育て支援総合センターこどもみらい館子育て図書館,,2019-05-19T03:22:26Z,JP-1005302,
http://www.wikidata.org/entity/Q61897825,名古屋市徳重図書館,,2019-05-19T03:22:29Z,JP-1005303,
http://www.wikidata.org/entity/Q61897826,吉備中央町立ロマン高原かよう図書館,,2019-05-19T03:22:31Z,JP-1005304,
http://www.wikidata.org/entity/Q61897827,吉備中央町立かもがわ図書館,,2019-05-19T03:22:34Z,JP-1005305,
http://www.wikidata.org/entity/Q61897561,玉名市民図書館,,2019-05-19T02:02:15Z,JP-1003034,
http://www.wikidata.org/entity/Q61897564,山鹿市立ひだまり図書館,,2019-05-19T02:02:23Z,JP-1003037,
http://www.wikidata.org/entity/Q61897566,菊池市立泗水図書館,,2019-05-19T02:02:25Z,JP-1003038,
http://www.wikidata.org/entity/Q61897567,宇土市立図書館,,2019-05-19T02:02:28Z,JP-1003039,
http://www.wikidata.org/entity/Q61897568,上天草市立大矢野森記念図書館,,2019-05-19T02:02:31Z,JP-1003040,
http://www.wikidata.org/entity/Q61897569,上天草市立中央図書館,,2019-05-19T02:02:33Z,JP-1003041,
http://www.wikidata.org/entity/Q61897571,上天草市立姫戸図書館,,2019-05-19T02:02:36Z,JP-1003042,
http://www.wikidata.org/entity/Q61897572,上天草市立龍ケ岳図書館,,2019-05-19T02:02:38Z,JP-1003043,
http://www.wikidata.org/entity/Q61897574,宇城市立松橋図書館,,2019-05-19T02:02:41Z,JP-1003044,
http://www.wikidata.org/entity/Q61897575,宇城市立三角図書館,,2019-05-19T02:02:44Z,JP-1003045,
http://www.wikidata.org/entity/Q61897576,宇城市立中央図書館(不知火図書館),,2019-05-19T02:02:46Z,JP-1003046,
http://www.wikidata.org/entity/Q61897577,宇城市立小川図書館,,2019-05-19T02:02:49Z,JP-1003047,
http://www.wikidata.org/entity/Q61897578,宇城市立豊野図書館,,2019-05-19T02:02:51Z,JP-1003048,
http://www.wikidata.org/entity/Q61897581,阿蘇市立阿蘇図書館,,2019-05-19T02:02:54Z,JP-1003049,
http://www.wikidata.org/entity/Q61897582,阿蘇市立一の宮図書館,,2019-05-19T02:02:57Z,JP-1003050,
http://www.wikidata.org/entity/Q61897583,天草市立中央図書館,,2019-05-19T02:02:59Z,JP-1003051,
http://www.wikidata.org/entity/Q61897584,天草市立牛深図書館,,2019-05-19T02:03:02Z,JP-1003052,
http://www.wikidata.org/entity/Q61897585,天草市立御所浦図書館,,2019-05-19T02:03:05Z,JP-1003053,
http://www.wikidata.org/entity/Q61897586,天草市立河浦図書館,,2019-05-19T02:03:07Z,JP-1003054,
http://www.wikidata.org/entity/Q61897588,合志市ヴィーブル図書館,,2019-05-19T02:03:10Z,JP-1003056,
http://www.wikidata.org/entity/Q61897589,合志市泉ケ丘市民センター図書館,,2019-05-19T02:03:12Z,JP-1003057,
http://www.wikidata.org/entity/Q61897590,南関町立図書館,,2019-05-19T02:03:15Z,JP-1003058,
http://www.wikidata.org/entity/Q61897591,長洲町図書館,,2019-05-19T02:03:17Z,JP-1003059,
http://www.wikidata.org/entity/Q61897592,大津町立おおづ図書館,,2019-05-19T02:03:20Z,JP-1003060,
http://www.wikidata.org/entity/Q61897593,菊陽町図書館,,2019-05-19T02:03:23Z,JP-1003061,
http://www.wikidata.org/entity/Q61897594,御船町立図書館,,2019-05-19T02:03:25Z,JP-1003062,
http://www.wikidata.org/entity/Q61897597,山都町立図書館,,2019-05-19T02:03:28Z,JP-1003064,
http://www.wikidata.org/entity/Q61897598,山都町立図書館清和分館,,2019-05-19T02:03:30Z,JP-1003065,
http://www.wikidata.org/entity/Q61897599,山都町立図書館蘇陽分館,,2019-05-19T02:03:33Z,JP-1003066,
http://www.wikidata.org/entity/Q61897600,氷川町八火図書館,,2019-05-19T02:03:35Z,JP-1003067,
http://www.wikidata.org/entity/Q61897601,芦北町立図書館,,2019-05-19T02:03:38Z,JP-1003068,
http://www.wikidata.org/entity/Q61897603,錦町図書館,,2019-05-19T02:03:40Z,JP-1003069,
http://www.wikidata.org/entity/Q61897604,あさぎり町深田校区公民館図書館,,2019-05-19T02:03:43Z,JP-1003071,
http://www.wikidata.org/entity/Q61897606,大分市民図書館コンパルホール分館,,2019-05-19T02:03:45Z,JP-1003073,
http://www.wikidata.org/entity/Q61897607,別府市立図書館,,2019-05-19T02:03:48Z,JP-1003074,
http://www.wikidata.org/entity/Q61897610,中津市立三光図書館,,2019-05-19T02:03:51Z,JP-1003076,
http://www.wikidata.org/entity/Q61897611,中津市立本耶馬渓図書館,,2019-05-19T02:03:53Z,JP-1003077,
http://www.wikidata.org/entity/Q61897612,中津市立耶馬溪図書館,,2019-05-19T02:03:56Z,JP-1003078,
http://www.wikidata.org/entity/Q61897613,中津市立山国図書館,,2019-05-19T02:03:58Z,JP-1003079,
http://www.wikidata.org/entity/Q61897615,日田市立淡窓図書館,,2019-05-19T02:04:01Z,JP-1003080,
http://www.wikidata.org/entity/Q61897616,佐伯市立佐伯図書館,,2019-05-19T02:04:03Z,JP-1003081,
http://www.wikidata.org/entity/Q61897618,臼杵市立臼杵図書館,,2019-05-19T02:04:06Z,JP-1003082,
http://www.wikidata.org/entity/Q61897621,臼杵市立臼杵図書館野津分館,,2019-05-19T02:04:08Z,JP-1003083,
http://www.wikidata.org/entity/Q61897622,津久見市民図書館,,2019-05-19T02:04:11Z,JP-1003084,
http://www.wikidata.org/entity/Q61897623,竹田市立図書館,,2019-05-19T02:04:14Z,JP-1003085,
http://www.wikidata.org/entity/Q61897624,豊後高田市立図書館,,2019-05-19T02:04:16Z,JP-1003086,
http://www.wikidata.org/entity/Q61897626,杵築市立図書館兼民俗資料館,,2019-05-19T02:04:19Z,JP-1003087,
http://www.wikidata.org/entity/Q61897627,宇佐市民図書館,,2019-05-19T02:04:21Z,JP-1003088,
http://www.wikidata.org/entity/Q61897628,宇佐市民図書館安心院分館,,2019-05-19T02:04:24Z,JP-1003089,
http://www.wikidata.org/entity/Q61897630,宇佐市民図書館院内分館,,2019-05-19T02:04:27Z,JP-1003090,
http://www.wikidata.org/entity/Q61897631,豊後大野市図書館,,2019-05-19T02:04:29Z,JP-1003091,
http://www.wikidata.org/entity/Q61897632,豊後大野市歴史民俗資料館図書室,,2019-05-19T02:04:32Z,JP-1003092,
http://www.wikidata.org/entity/Q61897633,由布市立図書館,,2019-05-19T02:04:35Z,JP-1003093,
http://www.wikidata.org/entity/Q61897635,由布市立図書館庄内分館,,2019-05-19T02:04:37Z,JP-1003094,
http://www.wikidata.org/entity/Q61897636,由布市立図書館湯布院分館,,2019-05-19T02:04:40Z,JP-1003095,
http://www.wikidata.org/entity/Q61897637,国東市国見図書館,,2019-05-19T02:04:42Z,JP-1003096,
http://www.wikidata.org/entity/Q61897638,国東市くにさき図書館,,2019-05-19T02:04:45Z,JP-1003097,
http://www.wikidata.org/entity/Q61897639,国東市武蔵図書館,,2019-05-19T02:04:49Z,JP-1003098,
http://www.wikidata.org/entity/Q61897640,国東市安岐図書館,,2019-05-19T02:04:51Z,JP-1003099,
